,user_id,status,efhe3
3584,118,notpassing,course v1 utpl efhe 2016
3585,3139,notpassing,course v1 utpl efhe 2016
3586,3140,notpassing,course v1 utpl efhe 2016
3587,887,downloadable,course v1 utpl efhe 2016
3588,885,downloadable,course v1 utpl efhe 2016
3589,989,downloadable,course v1 utpl efhe 2016
3590,2924,downloadable,course v1 utpl efhe 2016
3591,2355,notpassing,course v1 utpl efhe 2016
3592,927,notpassing,course v1 utpl efhe 2016
3593,1925,downloadable,course v1 utpl efhe 2016
3594,3206,notpassing,course v1 utpl efhe 2016
3595,3110,downloadable,course v1 utpl efhe 2016
3596,886,downloadable,course v1 utpl efhe 2016
3597,3152,notpassing,course v1 utpl efhe 2016
3598,1084,notpassing,course v1 utpl efhe 2016
3599,3229,downloadable,course v1 utpl efhe 2016
3600,3223,notpassing,course v1 utpl efhe 2016
3601,3230,notpassing,course v1 utpl efhe 2016
3602,3219,downloadable,course v1 utpl efhe 2016
3603,3231,downloadable,course v1 utpl efhe 2016
3604,3232,downloadable,course v1 utpl efhe 2016
3605,1666,downloadable,course v1 utpl efhe 2016
3606,3234,downloadable,course v1 utpl efhe 2016
3607,1210,downloadable,course v1 utpl efhe 2016
3608,2643,downloadable,course v1 utpl efhe 2016
3609,2731,downloadable,course v1 utpl efhe 2016
3610,1300,notpassing,course v1 utpl efhe 2016
3611,3235,notpassing,course v1 utpl efhe 2016
3612,2632,notpassing,course v1 utpl efhe 2016
3613,1742,notpassing,course v1 utpl efhe 2016
3614,1166,downloadable,course v1 utpl efhe 2016
3615,2520,downloadable,course v1 utpl efhe 2016
3616,794,downloadable,course v1 utpl efhe 2016
3617,915,downloadable,course v1 utpl efhe 2016
3618,1518,notpassing,course v1 utpl efhe 2016
3619,2348,downloadable,course v1 utpl efhe 2016
3620,1170,downloadable,course v1 utpl efhe 2016
3621,811,downloadable,course v1 utpl efhe 2016
3622,1047,downloadable,course v1 utpl efhe 2016
3623,1793,downloadable,course v1 utpl efhe 2016
3624,2479,notpassing,course v1 utpl efhe 2016
3625,2018,downloadable,course v1 utpl efhe 2016
3626,3236,downloadable,course v1 utpl efhe 2016
3627,874,downloadable,course v1 utpl efhe 2016
3628,3237,notpassing,course v1 utpl efhe 2016
3629,2041,downloadable,course v1 utpl efhe 2016
3630,1356,downloadable,course v1 utpl efhe 2016
3631,2088,downloadable,course v1 utpl efhe 2016
3632,3238,downloadable,course v1 utpl efhe 2016
3633,3233,downloadable,course v1 utpl efhe 2016
3634,2534,downloadable,course v1 utpl efhe 2016
3635,770,downloadable,course v1 utpl efhe 2016
3636,1260,downloadable,course v1 utpl efhe 2016
3637,3239,notpassing,course v1 utpl efhe 2016
3638,3240,downloadable,course v1 utpl efhe 2016
3639,2499,downloadable,course v1 utpl efhe 2016
3640,2637,notpassing,course v1 utpl efhe 2016
3641,1646,notpassing,course v1 utpl efhe 2016
3642,1131,notpassing,course v1 utpl efhe 2016
3643,992,downloadable,course v1 utpl efhe 2016
3644,3211,downloadable,course v1 utpl efhe 2016
3645,3243,notpassing,course v1 utpl efhe 2016
3646,3209,notpassing,course v1 utpl efhe 2016
3647,1115,downloadable,course v1 utpl efhe 2016
3648,956,downloadable,course v1 utpl efhe 2016
3649,1451,downloadable,course v1 utpl efhe 2016
3650,1580,downloadable,course v1 utpl efhe 2016
3651,1384,notpassing,course v1 utpl efhe 2016
3652,3245,notpassing,course v1 utpl efhe 2016
3653,1158,notpassing,course v1 utpl efhe 2016
3654,1852,downloadable,course v1 utpl efhe 2016
3655,2276,downloadable,course v1 utpl efhe 2016
3656,925,notpassing,course v1 utpl efhe 2016
3657,3246,notpassing,course v1 utpl efhe 2016
3658,3247,notpassing,course v1 utpl efhe 2016
3659,2400,downloadable,course v1 utpl efhe 2016
3660,1729,downloadable,course v1 utpl efhe 2016
3661,3031,notpassing,course v1 utpl efhe 2016
3662,1305,downloadable,course v1 utpl efhe 2016
3663,3250,notpassing,course v1 utpl efhe 2016
3664,2463,notpassing,course v1 utpl efhe 2016
3665,1791,notpassing,course v1 utpl efhe 2016
3666,2647,downloadable,course v1 utpl efhe 2016
3667,1395,downloadable,course v1 utpl efhe 2016
3668,1664,downloadable,course v1 utpl efhe 2016
3669,1600,downloadable,course v1 utpl efhe 2016
3670,3251,downloadable,course v1 utpl efhe 2016
3671,3035,notpassing,course v1 utpl efhe 2016
3672,1288,downloadable,course v1 utpl efhe 2016
3673,1426,notpassing,course v1 utpl efhe 2016
3674,2341,notpassing,course v1 utpl efhe 2016
3675,1387,notpassing,course v1 utpl efhe 2016
3676,2077,notpassing,course v1 utpl efhe 2016
3677,950,notpassing,course v1 utpl efhe 2016
3678,1001,downloadable,course v1 utpl efhe 2016
3679,2939,notpassing,course v1 utpl efhe 2016
3680,2883,downloadable,course v1 utpl efhe 2016
3681,2264,notpassing,course v1 utpl efhe 2016
3682,2600,downloadable,course v1 utpl efhe 2016
3683,3252,notpassing,course v1 utpl efhe 2016
3684,2002,notpassing,course v1 utpl efhe 2016
3685,3253,downloadable,course v1 utpl efhe 2016
3686,1936,notpassing,course v1 utpl efhe 2016
3687,3217,notpassing,course v1 utpl efhe 2016
3688,789,downloadable,course v1 utpl efhe 2016
3689,1721,downloadable,course v1 utpl efhe 2016
3690,120,notpassing,course v1 utpl efhe 2016
3691,3255,notpassing,course v1 utpl efhe 2016
3692,3226,downloadable,course v1 utpl efhe 2016
3693,3242,downloadable,course v1 utpl efhe 2016
3694,1389,downloadable,course v1 utpl efhe 2016
3695,2954,downloadable,course v1 utpl efhe 2016
3696,1299,notpassing,course v1 utpl efhe 2016
3697,3089,downloadable,course v1 utpl efhe 2016
3698,3258,notpassing,course v1 utpl efhe 2016
3699,1162,downloadable,course v1 utpl efhe 2016
3700,3041,notpassing,course v1 utpl efhe 2016
3701,1112,downloadable,course v1 utpl efhe 2016
3702,1914,notpassing,course v1 utpl efhe 2016
3703,1913,notpassing,course v1 utpl efhe 2016
3704,1911,downloadable,course v1 utpl efhe 2016
3705,1632,downloadable,course v1 utpl efhe 2016
3706,1751,downloadable,course v1 utpl efhe 2016
3707,999,notpassing,course v1 utpl efhe 2016
3708,1861,downloadable,course v1 utpl efhe 2016
3709,2918,downloadable,course v1 utpl efhe 2016
3710,1497,notpassing,course v1 utpl efhe 2016
3711,1923,notpassing,course v1 utpl efhe 2016
3712,1149,downloadable,course v1 utpl efhe 2016
3713,3263,notpassing,course v1 utpl efhe 2016
3714,1692,notpassing,course v1 utpl efhe 2016
3715,3264,notpassing,course v1 utpl efhe 2016
3716,1298,downloadable,course v1 utpl efhe 2016
3717,1870,downloadable,course v1 utpl efhe 2016
3718,3265,downloadable,course v1 utpl efhe 2016
3719,3268,notpassing,course v1 utpl efhe 2016
3720,296,notpassing,course v1 utpl efhe 2016
3721,3269,downloadable,course v1 utpl efhe 2016
3722,3267,downloadable,course v1 utpl efhe 2016
3723,3271,downloadable,course v1 utpl efhe 2016
3724,3273,downloadable,course v1 utpl efhe 2016
3725,2212,downloadable,course v1 utpl efhe 2016
3726,2207,downloadable,course v1 utpl efhe 2016
3727,3274,downloadable,course v1 utpl efhe 2016
3728,3276,notpassing,course v1 utpl efhe 2016
3729,3277,notpassing,course v1 utpl efhe 2016
3730,1576,downloadable,course v1 utpl efhe 2016
3731,3282,notpassing,course v1 utpl efhe 2016
3732,3275,notpassing,course v1 utpl efhe 2016
3733,3283,downloadable,course v1 utpl efhe 2016
3734,1815,notpassing,course v1 utpl efhe 2016
3735,3286,downloadable,course v1 utpl efhe 2016
3736,3285,downloadable,course v1 utpl efhe 2016
3737,2327,downloadable,course v1 utpl efhe 2016
3738,3287,notpassing,course v1 utpl efhe 2016
3739,440,notpassing,course v1 utpl efhe 2016
3740,2921,notpassing,course v1 utpl efhe 2016
3741,3288,notpassing,course v1 utpl efhe 2016
3742,3289,notpassing,course v1 utpl efhe 2016
3743,1722,notpassing,course v1 utpl efhe 2016
3744,2586,downloadable,course v1 utpl efhe 2016
3745,3290,notpassing,course v1 utpl efhe 2016
3746,3291,notpassing,course v1 utpl efhe 2016
3747,3292,notpassing,course v1 utpl efhe 2016
3748,3174,notpassing,course v1 utpl efhe 2016
3749,3293,notpassing,course v1 utpl efhe 2016
3750,1121,downloadable,course v1 utpl efhe 2016
3751,3294,notpassing,course v1 utpl efhe 2016
3752,3295,notpassing,course v1 utpl efhe 2016
3753,3097,notpassing,course v1 utpl efhe 2016
3754,2174,downloadable,course v1 utpl efhe 2016
3755,3257,notpassing,course v1 utpl efhe 2016
3756,3296,notpassing,course v1 utpl efhe 2016
3757,3297,notpassing,course v1 utpl efhe 2016
3758,3299,notpassing,course v1 utpl efhe 2016
3759,3300,notpassing,course v1 utpl efhe 2016
3760,3301,notpassing,course v1 utpl efhe 2016
3761,3302,notpassing,course v1 utpl efhe 2016
3762,1113,notpassing,course v1 utpl efhe 2016
3763,1071,notpassing,course v1 utpl efhe 2016
3764,3303,notpassing,course v1 utpl efhe 2016
3765,1030,downloadable,course v1 utpl efhe 2016
3766,3305,notpassing,course v1 utpl efhe 2016
3767,1036,notpassing,course v1 utpl efhe 2016
3768,1971,downloadable,course v1 utpl efhe 2016
3769,1266,notpassing,course v1 utpl efhe 2016
3770,3306,downloadable,course v1 utpl efhe 2016
3771,3307,notpassing,course v1 utpl efhe 2016
3772,2067,downloadable,course v1 utpl efhe 2016
3773,3309,notpassing,course v1 utpl efhe 2016
3774,2759,notpassing,course v1 utpl efhe 2016
3775,3310,downloadable,course v1 utpl efhe 2016
3776,3311,notpassing,course v1 utpl efhe 2016
3777,1855,downloadable,course v1 utpl efhe 2016
3778,3314,notpassing,course v1 utpl efhe 2016
3779,3313,notpassing,course v1 utpl efhe 2016
3780,3315,notpassing,course v1 utpl efhe 2016
3781,3316,downloadable,course v1 utpl efhe 2016
3782,3317,downloadable,course v1 utpl efhe 2016
3783,2962,notpassing,course v1 utpl efhe 2016
3784,3320,notpassing,course v1 utpl efhe 2016
3785,258,notpassing,course v1 utpl efhe 2016
3786,1621,downloadable,course v1 utpl efhe 2016
3787,1275,downloadable,course v1 utpl efhe 2016
3788,890,downloadable,course v1 utpl efhe 2016
3789,2742,notpassing,course v1 utpl efhe 2016
3790,3327,notpassing,course v1 utpl efhe 2016
3791,3328,notpassing,course v1 utpl efhe 2016
3792,2277,downloadable,course v1 utpl efhe 2016
3793,3262,downloadable,course v1 utpl efhe 2016
3794,1082,notpassing,course v1 utpl efhe 2016
3795,1748,notpassing,course v1 utpl efhe 2016
3796,1346,downloadable,course v1 utpl efhe 2016
3797,757,notpassing,course v1 utpl efhe 2016
3798,3331,downloadable,course v1 utpl efhe 2016
3799,3333,downloadable,course v1 utpl efhe 2016
3800,1531,downloadable,course v1 utpl efhe 2016
3801,3332,notpassing,course v1 utpl efhe 2016
3802,3337,notpassing,course v1 utpl efhe 2016
3803,3220,downloadable,course v1 utpl efhe 2016
3804,3221,downloadable,course v1 utpl efhe 2016
3805,1495,notpassing,course v1 utpl efhe 2016
3806,930,notpassing,course v1 utpl efhe 2016
3807,226,notpassing,course v1 utpl efhe 2016
3808,2309,downloadable,course v1 utpl efhe 2016
3809,3343,notpassing,course v1 utpl efhe 2016
3810,1369,notpassing,course v1 utpl efhe 2016
3811,2428,notpassing,course v1 utpl efhe 2016
3812,1657,notpassing,course v1 utpl efhe 2016
3813,3227,downloadable,course v1 utpl efhe 2016
3814,3346,notpassing,course v1 utpl efhe 2016
3815,3348,notpassing,course v1 utpl efhe 2016
3816,1944,notpassing,course v1 utpl efhe 2016
3817,3349,notpassing,course v1 utpl efhe 2016
3818,3350,notpassing,course v1 utpl efhe 2016
3819,3155,notpassing,course v1 utpl efhe 2016
3820,2751,notpassing,course v1 utpl efhe 2016
3821,452,notpassing,course v1 utpl efhe 2016
3822,3357,downloadable,course v1 utpl efhe 2016
3823,3358,downloadable,course v1 utpl efhe 2016
3824,2397,downloadable,course v1 utpl efhe 2016
3825,1530,notpassing,course v1 utpl efhe 2016
3826,3360,notpassing,course v1 utpl efhe 2016
3827,1009,downloadable,course v1 utpl efhe 2016
3828,3363,notpassing,course v1 utpl efhe 2016
3829,1351,notpassing,course v1 utpl efhe 2016
3830,1602,downloadable,course v1 utpl efhe 2016
3831,1353,notpassing,course v1 utpl efhe 2016
3832,1430,notpassing,course v1 utpl efhe 2016
3833,2405,notpassing,course v1 utpl efhe 2016
3834,1409,notpassing,course v1 utpl efhe 2016
3835,977,downloadable,course v1 utpl efhe 2016
3836,3365,notpassing,course v1 utpl efhe 2016
3837,1975,downloadable,course v1 utpl efhe 2016
3838,2711,notpassing,course v1 utpl efhe 2016
3839,2525,downloadable,course v1 utpl efhe 2016
3840,1466,notpassing,course v1 utpl efhe 2016
3841,3334,downloadable,course v1 utpl efhe 2016
3842,1489,downloadable,course v1 utpl efhe 2016
3843,2585,downloadable,course v1 utpl efhe 2016
3844,2395,downloadable,course v1 utpl efhe 2016
3845,2767,notpassing,course v1 utpl efhe 2016
3846,3367,downloadable,course v1 utpl efhe 2016
3847,1947,downloadable,course v1 utpl efhe 2016
3848,2068,downloadable,course v1 utpl efhe 2016
3849,2392,notpassing,course v1 utpl efhe 2016
3850,3372,notpassing,course v1 utpl efhe 2016
3851,3373,notpassing,course v1 utpl efhe 2016
3852,1223,downloadable,course v1 utpl efhe 2016
3853,2733,downloadable,course v1 utpl efhe 2016
3854,1104,downloadable,course v1 utpl efhe 2016
3855,3375,notpassing,course v1 utpl efhe 2016
3856,3377,notpassing,course v1 utpl efhe 2016
3857,3378,notpassing,course v1 utpl efhe 2016
3858,3381,notpassing,course v1 utpl efhe 2016
3859,3382,notpassing,course v1 utpl efhe 2016
3860,1200,notpassing,course v1 utpl efhe 2016
3861,2126,downloadable,course v1 utpl efhe 2016
3862,1175,notpassing,course v1 utpl efhe 2016
3863,3387,downloadable,course v1 utpl efhe 2016
3864,1372,notpassing,course v1 utpl efhe 2016
3865,2361,downloadable,course v1 utpl efhe 2016
3866,2437,downloadable,course v1 utpl efhe 2016
3867,3391,downloadable,course v1 utpl efhe 2016
3868,1422,notpassing,course v1 utpl efhe 2016
3869,3393,notpassing,course v1 utpl efhe 2016
3870,2278,downloadable,course v1 utpl efhe 2016
3871,3395,downloadable,course v1 utpl efhe 2016
3872,3397,notpassing,course v1 utpl efhe 2016
3873,3398,notpassing,course v1 utpl efhe 2016
3874,1934,downloadable,course v1 utpl efhe 2016
3875,3399,notpassing,course v1 utpl efhe 2016
3876,871,downloadable,course v1 utpl efhe 2016
3877,3402,notpassing,course v1 utpl efhe 2016
3878,3403,downloadable,course v1 utpl efhe 2016
3879,3405,downloadable,course v1 utpl efhe 2016
3880,2161,notpassing,course v1 utpl efhe 2016
3881,836,downloadable,course v1 utpl efhe 2016
3882,3414,notpassing,course v1 utpl efhe 2016
3883,3415,notpassing,course v1 utpl efhe 2016
3884,3418,downloadable,course v1 utpl efhe 2016
3885,1334,downloadable,course v1 utpl efhe 2016
3886,3419,notpassing,course v1 utpl efhe 2016
3887,3420,notpassing,course v1 utpl efhe 2016
3888,3423,notpassing,course v1 utpl efhe 2016
3889,3424,notpassing,course v1 utpl efhe 2016
3890,3426,notpassing,course v1 utpl efhe 2016
3891,2760,downloadable,course v1 utpl efhe 2016
3892,3429,notpassing,course v1 utpl efhe 2016
3893,3430,notpassing,course v1 utpl efhe 2016
3894,3431,notpassing,course v1 utpl efhe 2016
3895,2841,downloadable,course v1 utpl efhe 2016
3896,3428,downloadable,course v1 utpl efhe 2016
3897,3000,notpassing,course v1 utpl efhe 2016
3898,2061,downloadable,course v1 utpl efhe 2016
3899,1090,downloadable,course v1 utpl efhe 2016
3900,2176,downloadable,course v1 utpl efhe 2016
3901,3436,notpassing,course v1 utpl efhe 2016
3902,1078,downloadable,course v1 utpl efhe 2016
3903,3440,downloadable,course v1 utpl efhe 2016
3904,3434,downloadable,course v1 utpl efhe 2016
3905,3441,downloadable,course v1 utpl efhe 2016
3906,1404,downloadable,course v1 utpl efhe 2016
3907,1563,notpassing,course v1 utpl efhe 2016
3908,1452,notpassing,course v1 utpl efhe 2016
3909,3445,downloadable,course v1 utpl efhe 2016
3910,2287,downloadable,course v1 utpl efhe 2016
3911,486,downloadable,course v1 utpl efhe 2016
3912,2669,downloadable,course v1 utpl efhe 2016
3913,3447,notpassing,course v1 utpl efhe 2016
3914,3448,notpassing,course v1 utpl efhe 2016
3915,3449,notpassing,course v1 utpl efhe 2016
3916,2167,notpassing,course v1 utpl efhe 2016
3917,3046,notpassing,course v1 utpl efhe 2016
3918,935,notpassing,course v1 utpl efhe 2016
3919,3453,notpassing,course v1 utpl efhe 2016
3920,2860,notpassing,course v1 utpl efhe 2016
3921,3458,notpassing,course v1 utpl efhe 2016
3922,3459,notpassing,course v1 utpl efhe 2016
3923,1475,notpassing,course v1 utpl efhe 2016
3924,2608,downloadable,course v1 utpl efhe 2016
3925,3460,downloadable,course v1 utpl efhe 2016
3926,3461,downloadable,course v1 utpl efhe 2016
3927,3463,downloadable,course v1 utpl efhe 2016
3928,2607,downloadable,course v1 utpl efhe 2016
3929,2367,notpassing,course v1 utpl efhe 2016
3930,3464,downloadable,course v1 utpl efhe 2016
3931,1709,notpassing,course v1 utpl efhe 2016
3932,3466,downloadable,course v1 utpl efhe 2016
3933,3469,notpassing,course v1 utpl efhe 2016
3934,3470,downloadable,course v1 utpl efhe 2016
3935,3472,notpassing,course v1 utpl efhe 2016
3936,2413,notpassing,course v1 utpl efhe 2016
3937,2193,downloadable,course v1 utpl efhe 2016
3938,3474,notpassing,course v1 utpl efhe 2016
3939,3475,downloadable,course v1 utpl efhe 2016
3940,3476,notpassing,course v1 utpl efhe 2016
3941,2025,downloadable,course v1 utpl efhe 2016
3942,3478,notpassing,course v1 utpl efhe 2016
3943,3479,notpassing,course v1 utpl efhe 2016
3944,3480,downloadable,course v1 utpl efhe 2016
3945,3481,downloadable,course v1 utpl efhe 2016
3946,3483,notpassing,course v1 utpl efhe 2016
3947,3482,downloadable,course v1 utpl efhe 2016
3948,3485,notpassing,course v1 utpl efhe 2016
3949,3486,notpassing,course v1 utpl efhe 2016
3950,3487,notpassing,course v1 utpl efhe 2016
3951,3488,downloadable,course v1 utpl efhe 2016
3952,2799,notpassing,course v1 utpl efhe 2016
3953,3490,downloadable,course v1 utpl efhe 2016
3954,1225,notpassing,course v1 utpl efhe 2016
3955,3492,downloadable,course v1 utpl efhe 2016
3956,3493,downloadable,course v1 utpl efhe 2016
3957,2865,downloadable,course v1 utpl efhe 2016
3958,3496,downloadable,course v1 utpl efhe 2016
3959,2217,notpassing,course v1 utpl efhe 2016
3960,3129,downloadable,course v1 utpl efhe 2016
3961,3500,notpassing,course v1 utpl efhe 2016
3962,3280,downloadable,course v1 utpl efhe 2016
3963,2453,notpassing,course v1 utpl efhe 2016
3964,3121,downloadable,course v1 utpl efhe 2016
3965,3503,notpassing,course v1 utpl efhe 2016
3966,3505,notpassing,course v1 utpl efhe 2016
3967,1538,downloadable,course v1 utpl efhe 2016
3968,3506,downloadable,course v1 utpl efhe 2016
3969,1548,notpassing,course v1 utpl efhe 2016
3970,1783,downloadable,course v1 utpl efhe 2016
3971,3507,notpassing,course v1 utpl efhe 2016
3972,3508,downloadable,course v1 utpl efhe 2016
3973,1622,downloadable,course v1 utpl efhe 2016
3974,3510,notpassing,course v1 utpl efhe 2016
3975,3511,notpassing,course v1 utpl efhe 2016
3976,3513,notpassing,course v1 utpl efhe 2016
3977,3514,notpassing,course v1 utpl efhe 2016
3978,3515,downloadable,course v1 utpl efhe 2016
3979,3522,downloadable,course v1 utpl efhe 2016
3980,3383,notpassing,course v1 utpl efhe 2016
3981,3523,downloadable,course v1 utpl efhe 2016
3982,3527,notpassing,course v1 utpl efhe 2016
3983,3528,notpassing,course v1 utpl efhe 2016
3984,1691,notpassing,course v1 utpl efhe 2016
3985,1896,downloadable,course v1 utpl efhe 2016
3986,1297,downloadable,course v1 utpl efhe 2016
3987,3529,notpassing,course v1 utpl efhe 2016
3988,3530,notpassing,course v1 utpl efhe 2016
3989,430,downloadable,course v1 utpl efhe 2016
3990,2912,downloadable,course v1 utpl efhe 2016
3991,3532,notpassing,course v1 utpl efhe 2016
3992,2235,notpassing,course v1 utpl efhe 2016
3993,1101,notpassing,course v1 utpl efhe 2016
3994,2165,notpassing,course v1 utpl efhe 2016
3995,3534,downloadable,course v1 utpl efhe 2016
3996,766,downloadable,course v1 utpl efhe 2016
3997,3535,notpassing,course v1 utpl efhe 2016
3998,778,downloadable,course v1 utpl efhe 2016
3999,3538,notpassing,course v1 utpl efhe 2016
4000,873,downloadable,course v1 utpl efhe 2016
4001,2999,downloadable,course v1 utpl efhe 2016
4002,1109,downloadable,course v1 utpl efhe 2016
4003,3542,notpassing,course v1 utpl efhe 2016
4004,3543,notpassing,course v1 utpl efhe 2016
4005,3544,notpassing,course v1 utpl efhe 2016
4006,3545,notpassing,course v1 utpl efhe 2016
4007,3044,downloadable,course v1 utpl efhe 2016
4008,3546,notpassing,course v1 utpl efhe 2016
4009,2802,downloadable,course v1 utpl efhe 2016
4010,2000,downloadable,course v1 utpl efhe 2016
4011,3551,downloadable,course v1 utpl efhe 2016
4012,3553,downloadable,course v1 utpl efhe 2016
4013,1315,downloadable,course v1 utpl efhe 2016
4014,3557,notpassing,course v1 utpl efhe 2016
4015,3556,notpassing,course v1 utpl efhe 2016
4016,1344,notpassing,course v1 utpl efhe 2016
4017,3558,downloadable,course v1 utpl efhe 2016
4018,3561,notpassing,course v1 utpl efhe 2016
4019,3562,downloadable,course v1 utpl efhe 2016
4020,952,downloadable,course v1 utpl efhe 2016
4021,2237,notpassing,course v1 utpl efhe 2016
4022,3564,notpassing,course v1 utpl efhe 2016
4023,3565,notpassing,course v1 utpl efhe 2016
4024,2508,downloadable,course v1 utpl efhe 2016
4025,3568,notpassing,course v1 utpl efhe 2016
4026,3570,notpassing,course v1 utpl efhe 2016
4027,3571,downloadable,course v1 utpl efhe 2016
4028,776,downloadable,course v1 utpl efhe 2016
4029,3108,downloadable,course v1 utpl efhe 2016
4030,3573,notpassing,course v1 utpl efhe 2016
4031,2125,downloadable,course v1 utpl efhe 2016
4032,3578,downloadable,course v1 utpl efhe 2016
4033,3569,notpassing,course v1 utpl efhe 2016
4034,3575,notpassing,course v1 utpl efhe 2016
4035,2663,downloadable,course v1 utpl efhe 2016
4036,3525,notpassing,course v1 utpl efhe 2016
4037,3580,downloadable,course v1 utpl efhe 2016
4038,1558,notpassing,course v1 utpl efhe 2016
4039,3576,notpassing,course v1 utpl efhe 2016
4040,767,downloadable,course v1 utpl efhe 2016
4041,3583,downloadable,course v1 utpl efhe 2016
4042,2776,notpassing,course v1 utpl efhe 2016
4043,3584,downloadable,course v1 utpl efhe 2016
4044,3585,notpassing,course v1 utpl efhe 2016
4045,3587,downloadable,course v1 utpl efhe 2016
4046,2283,notpassing,course v1 utpl efhe 2016
4047,3590,downloadable,course v1 utpl efhe 2016
4048,3591,notpassing,course v1 utpl efhe 2016
4049,3595,downloadable,course v1 utpl efhe 2016
4050,2746,notpassing,course v1 utpl efhe 2016
4051,3596,notpassing,course v1 utpl efhe 2016
4052,3592,notpassing,course v1 utpl efhe 2016
4053,3597,downloadable,course v1 utpl efhe 2016
4054,936,notpassing,course v1 utpl efhe 2016
4055,941,notpassing,course v1 utpl efhe 2016
4056,3599,downloadable,course v1 utpl efhe 2016
4057,3601,downloadable,course v1 utpl efhe 2016
4058,953,notpassing,course v1 utpl efhe 2016
4059,949,notpassing,course v1 utpl efhe 2016
4060,1012,notpassing,course v1 utpl efhe 2016
4061,3602,downloadable,course v1 utpl efhe 2016
4062,2314,notpassing,course v1 utpl efhe 2016
4063,3605,downloadable,course v1 utpl efhe 2016
4064,3606,downloadable,course v1 utpl efhe 2016
4065,912,downloadable,course v1 utpl efhe 2016
4066,3607,notpassing,course v1 utpl efhe 2016
4067,3608,downloadable,course v1 utpl efhe 2016
4068,1180,downloadable,course v1 utpl efhe 2016
4069,1405,notpassing,course v1 utpl efhe 2016
4070,3612,downloadable,course v1 utpl efhe 2016
4071,3613,notpassing,course v1 utpl efhe 2016
4072,1058,downloadable,course v1 utpl efhe 2016
4073,904,downloadable,course v1 utpl efhe 2016
4074,3616,notpassing,course v1 utpl efhe 2016
4075,1317,notpassing,course v1 utpl efhe 2016
4076,3618,downloadable,course v1 utpl efhe 2016
4077,3622,notpassing,course v1 utpl efhe 2016
4078,3624,notpassing,course v1 utpl efhe 2016
4079,3625,notpassing,course v1 utpl efhe 2016
4080,3626,downloadable,course v1 utpl efhe 2016
4081,3627,notpassing,course v1 utpl efhe 2016
4082,2432,notpassing,course v1 utpl efhe 2016
4083,3124,downloadable,course v1 utpl efhe 2016
4084,3628,notpassing,course v1 utpl efhe 2016
4085,3631,notpassing,course v1 utpl efhe 2016
4086,1850,notpassing,course v1 utpl efhe 2016
4087,3632,notpassing,course v1 utpl efhe 2016
4088,1456,notpassing,course v1 utpl efhe 2016
4089,2042,notpassing,course v1 utpl efhe 2016
4090,3634,notpassing,course v1 utpl efhe 2016
4091,3030,notpassing,course v1 utpl efhe 2016
4092,3635,downloadable,course v1 utpl efhe 2016
4093,3484,downloadable,course v1 utpl efhe 2016
4094,1983,notpassing,course v1 utpl efhe 2016
4095,3636,notpassing,course v1 utpl efhe 2016
4096,3637,downloadable,course v1 utpl efhe 2016
4097,3640,notpassing,course v1 utpl efhe 2016
4098,3639,downloadable,course v1 utpl efhe 2016
4099,779,downloadable,course v1 utpl efhe 2016
4100,3641,notpassing,course v1 utpl efhe 2016
4101,3642,notpassing,course v1 utpl efhe 2016
4102,3643,notpassing,course v1 utpl efhe 2016
4103,1779,downloadable,course v1 utpl efhe 2016
4104,1784,downloadable,course v1 utpl efhe 2016
4105,3646,notpassing,course v1 utpl efhe 2016
4106,3647,downloadable,course v1 utpl efhe 2016
4107,3648,notpassing,course v1 utpl efhe 2016
4108,3650,downloadable,course v1 utpl efhe 2016
4109,2813,downloadable,course v1 utpl efhe 2016
4110,2558,notpassing,course v1 utpl efhe 2016
4111,3652,notpassing,course v1 utpl efhe 2016
4112,3655,downloadable,course v1 utpl efhe 2016
4113,3654,downloadable,course v1 utpl efhe 2016
4114,3656,notpassing,course v1 utpl efhe 2016
4115,294,downloadable,course v1 utpl efhe 2016
4116,3660,notpassing,course v1 utpl efhe 2016
4117,3661,notpassing,course v1 utpl efhe 2016
4118,3170,downloadable,course v1 utpl efhe 2016
4119,1322,downloadable,course v1 utpl efhe 2016
4120,3664,notpassing,course v1 utpl efhe 2016
4121,3669,notpassing,course v1 utpl efhe 2016
4122,2259,downloadable,course v1 utpl efhe 2016
4123,3670,notpassing,course v1 utpl efhe 2016
4124,3672,notpassing,course v1 utpl efhe 2016
4125,1100,notpassing,course v1 utpl efhe 2016
4126,3673,notpassing,course v1 utpl efhe 2016
4127,3675,notpassing,course v1 utpl efhe 2016
4128,3681,notpassing,course v1 utpl efhe 2016
4129,3682,downloadable,course v1 utpl efhe 2016
4130,1227,notpassing,course v1 utpl efhe 2016
4131,1029,notpassing,course v1 utpl efhe 2016
4132,3684,downloadable,course v1 utpl efhe 2016
4133,3685,notpassing,course v1 utpl efhe 2016
4134,2950,notpassing,course v1 utpl efhe 2016
4135,1965,downloadable,course v1 utpl efhe 2016
4136,768,downloadable,course v1 utpl efhe 2016
4137,3676,notpassing,course v1 utpl efhe 2016
4138,1933,downloadable,course v1 utpl efhe 2016
4139,3687,downloadable,course v1 utpl efhe 2016
4140,3688,notpassing,course v1 utpl efhe 2016
4141,991,downloadable,course v1 utpl efhe 2016
4142,1279,downloadable,course v1 utpl efhe 2016
4143,3690,notpassing,course v1 utpl efhe 2016
4144,2301,notpassing,course v1 utpl efhe 2016
